ext_gene	transcript	eSTR	log10p	STR_pheno
nspc-2	C03G5.9.1	STR_24482	11.122959025828	STR length
nspc-2	C03G5.9.1	STR_24524	12.0667391915233	STR length
nspc-2	C03G5.9.1	STR_24534	7.40951596334967	STR length
nspc-2	C03G5.9.1	STR_24537	9.01763273363991	STR length
nspc-2	C03G5.9.1	STR_24546	23.0504126841517	STR length
nspc-2	C03G5.9.1	STR_24584	9.25743517771205	STR length
nspc-2	C03G5.9.1	STR_24622	7.1683212003133	STR length
nspc-2	C03G5.9.1	STR_24625	12.5115858482151	STR length
nspc-2	C03G5.9.1	STR_24664	8.07737884985536	STR length
nspc-2	C03G5.9.1	STR_24668	8.77072079808101	STR length
nspc-2	C03G5.9.1	STR_24673	8.90895809587621	STR length
nspc-2	C03G5.9.1	STR_24695	8.51745993639931	STR length
nspc-2	C03G5.9.1	STR_24724	6.94900388897403	STR length
nspc-2	C03G5.9.1	STR_24734	8.19741137846775	STR length
nspc-2	C03G5.9.1	STR_24786	8.08375198101635	STR length
nspc-2	C03G5.9.1	STR_24788	11.3305732312101	STR length
nspc-2	C03G5.9.1	STR_24790	6.91927593790188	STR length
nspc-2	C03G5.9.1	STR_24803	8.29228492439234	STR length
nspc-2	C03G5.9.1	STR_24841	9.48964758652401	STR length
nspc-2	C03G5.9.1	STR_24850	6.89191226507979	STR length
nspc-2	C03G5.9.1	STR_24882	8.0429338705453	STR length
nspc-2	C03G5.9.1	STR_24894	9.70854049719593	STR length
nspc-2	C03G5.9.1	STR_24899	9.00666231313168	STR length
nspc-2	C03G5.9.1	STR_24910	8.19489826301964	STR length
nspc-2	C03G5.9.1	STR_24958	8.79683450621046	STR length
nspc-2	C03G5.9.1	STR_24991	8.22769448468565	STR length
nspc-2	C03G5.9.1	STR_24994	8.48736487281146	STR length
nspc-2	C03G5.9.1	STR_25010	7.63631423347045	STR length
nspc-2	C03G5.9.1	STR_25088	8.8203342509673	STR length
nspc-2	C03G5.9.1	STR_9664	10.1302354704424	STR length
nspc-2	C03G5.9.1	STR_9692	9.27139553728293	STR length
cyp-35A2	C03G6.15.1	STR_6905	9.48783135170357	STR length
cyp-35A2	C03G6.15.1	STR_6968	9.3922061304106	STR length
cyp-35A2	C03G6.15.1	STR_6980	9.42958645867838	STR length
cyp-35A2	C03G6.15.1	STR_7021	8.25983704491177	STR length
cyp-35A2	C03G6.15.1	STR_7041	10.5692379818896	STR length
cyp-35A2	C03G6.15.1	STR_7080	9.3172163900403	STR length
cyp-35A2	C03G6.15.1	STR_7086	8.78233759797429	STR length
cyp-35A2	C03G6.15.1	STR_7100	8.32450119155721	STR length
cyp-35A2	C03G6.15.1	STR_7139	9.23764302266664	STR length
cyp-35A2	C03G6.15.1	STR_7244	8.0209401390926	STR length
cyp-35A2	C03G6.15.1	STR_7557	7.04249461512735	STR length
C04C3.7	C04C3.7.1	STR_4094	8.02104607401375	STR length
C04C3.7	C04C3.7.1	STR_4449	7.9590140829873	STR length
C04C3.7	C04C3.7.1	STR_4589	11.498804047956	STR length
C04C3.7	C04C3.7.1	STR_4601	7.75083603970929	STR length
C04C3.7	C04C3.7.1	STR_4644	8.17334947603293	STR length
rnh-1.3	C04F12.9.2	STR_25061	6.93057522689428	STR length
rnh-1.3	C04F12.9.2	STR_25066	7.76282108485688	STR length
rnh-1.3	C04F12.9.2	STR_25243	8.48865545452672	STR length
rnh-1.3	C04F12.9.2	STR_25429	7.6205431836439	STR length
ugt-63	C04F5.7.1	STR_27166	6.86392979328283	STR length
C04G2.10	C04G2.10a.1	STR_19488	8.1748949332036	STR length
msp-36	C04G2.4.1	STR_23295	7.06866201969277	STR length
msp-36	C04G2.4.1	STR_24097	7.12815317280817	STR length
msp-36	C04G2.4.1	STR_24190	10.7266339820005	STR length
msp-36	C04G2.4.1	STR_24349	10.857675292675	STR length
msp-36	C04G2.4.1	STR_24365	8.16641749566172	STR length
msp-36	C04G2.4.1	STR_24399	6.89913623111191	STR length
msp-36	C04G2.4.1	STR_24494	6.96569711003077	STR length
msp-36	C04G2.4.1	STR_24524	7.65697031587221	STR length
msp-36	C04G2.4.1	STR_24546	9.78353965486187	STR length
msp-36	C04G2.4.1	STR_24550	6.9443336511089	STR length
msp-36	C04G2.4.1	STR_24622	8.17911495496826	STR length
msp-36	C04G2.4.1	STR_24910	8.37110870244655	STR length
C04G2.5	C04G2.5.1	STR_19328	8.15219511770696	STR length
C04G2.5	C04G2.5.1	STR_19343	7.03635253090427	STR length
C04G6.6	C04G6.6.1	STR_21039	7.04547726105652	STR length
hyls-1	C05C8.9b.2	STR_12992	7.94812497199314	STR length
hyls-1	C05C8.9b.2	STR_13057	7.02423702403429	STR length
hyls-1	C05C8.9b.2	STR_13083	6.86651522681235	STR length
hyls-1	C05C8.9b.2	STR_13099	8.0430226320982	STR length
mel-32	C05D11.11a.2	STR_30092	7.2131442294437	STR length
mel-32	C05D11.11a.2	STR_30134	8.08863849520593	STR length
mel-32	C05D11.11a.2	STR_30171	7.69617024578387	STR length
mel-32	C05D11.11a.2	STR_30172	7.96007353871863	STR length
mel-32	C05D11.11a.2	STR_30195	7.55870321924202	STR length
mel-32	C05D11.11a.2	STR_30196	8.04545654078559	STR length
mel-32	C05D11.11a.2	STR_30213	9.13233779087573	STR length
mel-32	C05D11.11a.2	STR_30214	9.77897967374993	STR length
mel-32	C05D11.11a.2	STR_30224	10.2405754388302	STR length
mel-32	C05D11.11a.2	STR_30228	8.75466807678193	STR length
mel-32	C05D11.11a.2	STR_30260	9.22425288670036	STR length
C05D12.5	C05D12.5.1	STR_18270	8.03357668615399	STR length
C05D12.5	C05D12.5.1	STR_18708	7.02604437186826	STR length
C05D9.9	C05D9.9a.1	STR_20924	7.54755290321118	STR length
lnp-1	C05E11.1b.1	STR_19743	7.06365436035897	STR length
C05E11.3	C05E11.3b.1	STR_1792	7.49396762204443	STR length
C05E11.3	C05E11.3b.1	STR_1952	7.28095740470015	STR length
C05E11.3	C05E11.3b.1	STR_2032	7.36821127197163	STR length
C05E11.3	C05E11.3b.1	STR_2191	12.9489263616055	STR length
C05E11.3	C05E11.3b.1	STR_2242	13.267053437597	STR length
C05E11.3	C05E11.3b.1	STR_2290	9.24579084456728	STR length
C05E11.3	C05E11.3b.1	STR_3276	9.03201952634958	STR length
C05E11.3	C05E11.3b.1	STR_9973	7.98569879435572	STR length
C06C3.4	C06C3.4.1	STR_20916	7.31885573908841	STR length
C06C3.4	C06C3.4.1	STR_20924	7.60727207341889	STR length
C06C3.7	C06C3.7.1	STR_18259	6.9152383747273	STR length
C06C3.7	C06C3.7.1	STR_18270	10.7589840588336	STR length
C06C3.7	C06C3.7.1	STR_18282	7.43472031966629	STR length
C06C3.9	C06C3.9	STR_7699	9.61774371099281	STR length
C06C3.9	C06C3.9	STR_7705	8.16066359835358	STR length
C06C3.9	C06C3.9	STR_7796	8.08241775784044	STR length
C06C3.9	C06C3.9	STR_7815	13.5992804921024	STR length
C06C3.9	C06C3.9	STR_7817	15.7216374376887	STR length
C06C3.9	C06C3.9	STR_7822	10.6493313530371	STR length
C06C3.9	C06C3.9	STR_7829	7.86264921676599	STR length
C06C3.9	C06C3.9	STR_7842	11.2870754721011	STR length
C06C3.9	C06C3.9	STR_7854	8.2262294794485	STR length
C06C3.9	C06C3.9	STR_7874	14.8180572631182	STR length
C06C3.9	C06C3.9	STR_7886	7.57361695358862	STR length
C06C3.9	C06C3.9	STR_7888	9.4453452805962	STR length
C06C3.9	C06C3.9	STR_7903	15.055398703593	STR length
C06C3.9	C06C3.9	STR_7909	12.0829836316576	STR length
C06C3.9	C06C3.9	STR_7911	8.83442511549048	STR length
C06C3.9	C06C3.9	STR_7926	11.1329303927867	STR length
C06C3.9	C06C3.9	STR_7994	14.0764311940431	STR length
C06C3.9	C06C3.9	STR_8002	12.2911016112644	STR length
C06C3.9	C06C3.9	STR_8004	6.91241552303873	STR length
C06C3.9	C06C3.9	STR_8029	10.6275668401503	STR length
C06C3.9	C06C3.9	STR_8076	12.3311940836778	STR length
C06C3.9	C06C3.9	STR_8084	12.7189031229612	STR length
C06C3.9	C06C3.9	STR_8121	7.64591290097417	STR length
C06C3.9	C06C3.9	STR_8131	13.722096848514	STR length
C06C3.9	C06C3.9	STR_8139	9.51646347134659	STR length
C06C3.9	C06C3.9	STR_8194	15.1015607092024	STR length
C06C3.9	C06C3.9	STR_8202	13.4827177441045	STR length
C06C3.9	C06C3.9	STR_8204	9.81664599021037	STR length
C06C3.9	C06C3.9	STR_8215	13.539820767801	STR length
C06C3.9	C06C3.9	STR_8252	10.6761291616927	STR length
C06C3.9	C06C3.9	STR_8269	11.468572541988	STR length
C06C3.9	C06C3.9	STR_8310	10.4627478020264	STR length
C06C3.9	C06C3.9	STR_8350	13.4725028380734	STR length
C06C3.9	C06C3.9	STR_8354	14.4946907793541	STR length
C06C3.9	C06C3.9	STR_8365	13.8473376850739	STR length
C06C3.9	C06C3.9	STR_8366	13.6059882411602	STR length
C06C3.9	C06C3.9	STR_8371	11.5030825919693	STR length
C06C3.9	C06C3.9	STR_8459	10.4371809435089	STR length
C06C3.9	C06C3.9	STR_8499	7.45219113209764	STR length
C06C3.9	C06C3.9	STR_8510	9.12494583023434	STR length
C06C3.9	C06C3.9	STR_8519	9.77478843409493	STR length
C06C3.9	C06C3.9	STR_8538	11.0823279071376	STR length
C06C3.9	C06C3.9	STR_8560	9.30783756065041	STR length
C06C3.9	C06C3.9	STR_8578	8.43225367008155	STR length
C06C3.9	C06C3.9	STR_8592	13.0306485277652	STR length
C06C3.9	C06C3.9	STR_8596	9.53217422638019	STR length
C06C3.9	C06C3.9	STR_8599	13.5996573718753	STR length
C06C3.9	C06C3.9	STR_8658	11.5642065261943	STR length
C06C3.9	C06C3.9	STR_8660	7.75624097168548	STR length
C06C3.9	C06C3.9	STR_8661	12.5505869676606	STR length
C06C3.9	C06C3.9	STR_8669	10.5706846055446	STR length
C06C3.9	C06C3.9	STR_8704	9.75334744492246	STR length
C06C3.9	C06C3.9	STR_8798	10.045352413036	STR length
C06C3.9	C06C3.9	STR_8799	9.81663417656268	STR length
C06C3.9	C06C3.9	STR_8807	10.5861530786909	STR length
C06C3.9	C06C3.9	STR_8821	11.9329290991583	STR length
C06C3.9	C06C3.9	STR_8846	9.61962172791983	STR length
C06C3.9	C06C3.9	STR_8868	9.80323091367165	STR length
C06C3.9	C06C3.9	STR_8899	7.60307770587466	STR length
C06C3.9	C06C3.9	STR_8901	14.0446407863648	STR length
C06C3.9	C06C3.9	STR_8932	7.2820892819054	STR length
C06C3.9	C06C3.9	STR_8941	8.69819540197988	STR length
C06C3.9	C06C3.9	STR_8969	8.87604162435878	STR length
C06E4.3	C06E4.3.1	STR_18736	7.56833721999135	STR length
C06E4.3	C06E4.3.1	STR_18739	7.68843147135019	STR length
C06E4.3	C06E4.3.1	STR_18825	8.5900895088111	STR length
C06E4.3	C06E4.3.1	STR_18956	9.04008660451466	STR length
C06E7.4	C06E7.4a.2	STR_24546	6.95441613762133	STR length
trxr-1	C06G3.7b.1	STR_18068	6.86273455609126	STR length
tlk-1	C07A9.3c.1	STR_7699	9.68901820929639	STR length
tlk-1	C07A9.3c.1	STR_7815	8.41231285670894	STR length
tlk-1	C07A9.3c.1	STR_7817	7.11452122787311	STR length
tlk-1	C07A9.3c.1	STR_7822	8.92346749955027	STR length
tlk-1	C07A9.3c.1	STR_7842	8.80474055069918	STR length
tlk-1	C07A9.3c.1	STR_7874	6.92706705106005	STR length
tlk-1	C07A9.3c.1	STR_7903	7.73418955390297	STR length
tlk-1	C07A9.3c.1	STR_7909	7.81150302768883	STR length
tlk-1	C07A9.3c.1	STR_7994	7.50384714605505	STR length
tlk-1	C07A9.3c.1	STR_8002	8.52686624326368	STR length
set-3	C07A9.7b.1	STR_13399	12.1849537476459	STR length
set-3	C07A9.7b.1	STR_13545	8.72553293994599	STR length
set-3	C07A9.7b.1	STR_13656	8.77861861818809	STR length
set-3	C07A9.7b.1	STR_13676	7.63163635472806	STR length
set-3	C07A9.7b.1	STR_13678	11.3710635416899	STR length
set-3	C07A9.7b.1	STR_13691	7.25938094672892	STR length
set-3	C07A9.7b.1	STR_13757	7.17990056976468	STR length
set-3	C07A9.7b.1	STR_13760	10.0993512836958	STR length
set-3	C07A9.7b.1	STR_13855	6.91151248787846	STR length
set-3	C07A9.7b.1	STR_13901	9.41961046307976	STR length
set-3	C07A9.7b.1	STR_13904	11.0728464493108	STR length
set-3	C07A9.7b.1	STR_13942	10.1056274772744	STR length
set-3	C07A9.7b.1	STR_13973	11.7957886610878	STR length
C07D8.2	C07D8.2	STR_6061	8.84107563898625	STR length
C07G1.7	C07G1.7.1	STR_12424	10.6592691304123	STR length
C07G1.7	C07G1.7.1	STR_12429	9.20637319625819	STR length
C07G1.7	C07G1.7.1	STR_12439	9.05775608778386	STR length
C07G1.7	C07G1.7.1	STR_12479	8.77654055549405	STR length
C07G1.7	C07G1.7.1	STR_12614	7.99120994493316	STR length
C07G1.7	C07G1.7.1	STR_12641	7.42395155865413	STR length
C07G1.7	C07G1.7.1	STR_12754	11.4790240020016	STR length
C07G1.7	C07G1.7.1	STR_12801	13.6619711184403	STR length
C07G1.7	C07G1.7.1	STR_12860	8.86790159615544	STR length
C07G1.7	C07G1.7.1	STR_13258	7.07499458671893	STR length
C07H6.2	C07H6.2.1	STR_13901	7.59747277229665	STR length
lin-39	C07H6.7.1	STR_24897	7.6382348624113	STR length
C08A9.10	C08A9.10.2	STR_31433	14.0167558676642	STR length
C08A9.10	C08A9.10.2	STR_31552	7.20943021780444	STR length
C08A9.10	C08A9.10.2	STR_31604	7.23676399763703	STR length
C08A9.10	C08A9.10.2	STR_31743	6.90440218567024	STR length
C08A9.10	C08A9.10.2	STR_31801	7.96380700729561	STR length
C08A9.10	C08A9.10.2	STR_31840	7.46836177097505	STR length
fbxa-159	C08E3.11	STR_10204	7.44499094562839	STR length
fbxa-159	C08E3.11	STR_10238	12.3106828854248	STR length
fbxa-159	C08E3.11	STR_10247	7.17913575182902	STR length
fbxa-159	C08E3.11	STR_10275	7.10638947474747	STR length
fbxa-159	C08E3.11	STR_10293	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_10342	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_10503	7.04608459395855	STR length
fbxa-159	C08E3.11	STR_10531	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_10628	7.03954436963022	STR length
fbxa-159	C08E3.11	STR_10713	6.97952667725161	STR length
fbxa-159	C08E3.11	STR_23489	7.37855704826122	STR length
fbxa-159	C08E3.11	STR_24091	7.37855704826122	STR length
fbxa-159	C08E3.11	STR_24200	7.37855704826122	STR length
fbxa-159	C08E3.11	STR_24260	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_24349	7.24562983834778	STR length
fbxa-159	C08E3.11	STR_24456	7.24562983834778	STR length
fbxa-159	C08E3.11	STR_24546	7.44499094562839	STR length
fbxa-159	C08E3.11	STR_24630	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_24912	6.97952667725161	STR length
fbxa-159	C08E3.11	STR_28787	7.06067051533974	STR length
fbxa-159	C08E3.11	STR_28832	8.69504284350578	STR length
fbxa-159	C08E3.11	STR_28966	9.35888515188197	STR length
fbxa-159	C08E3.11	STR_29006	7.24562983834778	STR length
fbxa-159	C08E3.11	STR_29013	7.37855704826122	STR length
fbxa-159	C08E3.11	STR_29015	6.97952667725161	STR length
fbxa-159	C08E3.11	STR_29175	7.44499094562839	STR length
fbxa-159	C08E3.11	STR_29537	7.4449909456284	STR length
fbxa-159	C08E3.11	STR_29784	7.3121034729611	STR length
fbxa-159	C08E3.11	STR_4840	12.4234062443065	STR length
fbxa-159	C08E3.11	STR_4989	13.5788263718845	STR length
fbxa-159	C08E3.11	STR_5603	7.24562983834778	STR length
fbxa-160	C08E3.12.1	STR_10238	8.79862603818199	STR length
fbxa-160	C08E3.12.1	STR_4840	9.26365462393577	STR length
C08F1.10	C08F1.10.1	STR_9689	7.46352232575402	STR length
math-2	C08F1.1	STR_24994	8.15772177797306	STR length
math-2	C08F1.1	STR_25159	6.98117772542581	STR length
math-2	C08F1.1	STR_5203	12.2204127299962	STR length
math-2	C08F1.1	STR_5233	7.31187221717892	STR length
C08F8.15	C08F8.15.1	STR_19067	8.5876860853352	STR length
C08F8.15	C08F8.15.1	STR_19264	7.54228859850357	STR length
C08F8.15	C08F8.15.1	STR_19328	7.7802787729496	STR length
C08F8.15	C08F8.15.1	STR_19365	7.94643219576414	STR length
C08F8.15	C08F8.15.1	STR_19475	8.14047231638199	STR length
C08F8.15	C08F8.15.1	STR_19532	7.08458686756294	STR length
C08F8.2	C08F8.2b.1	STR_24899	6.96032508818904	STR length
mboa-4	C08F8.4c.1	STR_27108	7.00457075784354	STR length
C08G5.3	C08G5.3b	STR_27108	12.4520442902624	STR length
C09E7.11	C09E7.11.1	STR_18474	7.4038586986494	STR length
mlt-10	C09E8.3.1	STR_24917	9.52103124731693	STR length
C09E9.1	C09E9.1d.1	STR_11851	8.20849365599125	STR length
C09E9.1	C09E9.1d.1	STR_24705	8.41887825915352	STR length
C09E9.1	C09E9.1d.1	STR_24801	7.29167441141562	STR length
C09E9.1	C09E9.1d.1	STR_24917	10.7840153611179	STR length
C09E9.1	C09E9.1d.1	STR_25061	6.95214138416032	STR length
C09E9.1	C09E9.1d.1	STR_25197	7.25489215234281	STR length
C09F9.2	C09F9.2.2	STR_9664	8.51649967355143	STR length
bli-1	C09G5.6.2	STR_24917	8.15163838173461	STR length
C09G9.1	C09G9.1c.1	STR_499	7.01697578321407	STR length
C10E2.5	C10E2.5.1	STR_30260	7.75251805098645	STR length
C10E2.5	C10E2.5.1	STR_30277	8.0862310371323	STR length
C10E2.5	C10E2.5.1	STR_30295	6.95912743816296	STR length
C10E2.5	C10E2.5.1	STR_30308	12.1165412226637	STR length
C10E2.5	C10E2.5.1	STR_30355	12.9591314241188	STR length
C10E2.5	C10E2.5.1	STR_30360	10.5478244947468	STR length
C10E2.5	C10E2.5.1	STR_30419	8.95960793027109	STR length
C10E2.5	C10E2.5.2	STR_29829	8.15354027644347	STR length
C10E2.5	C10E2.5.2	STR_30059	6.92354350802568	STR length
C10E2.5	C10E2.5.2	STR_30258	7.38563638303232	STR length
C10E2.5	C10E2.5.2	STR_30260	12.9147385851505	STR length
C10E2.5	C10E2.5.2	STR_30277	9.83415760087754	STR length
C10E2.5	C10E2.5.2	STR_30295	9.41898722425423	STR length
C10E2.5	C10E2.5.2	STR_30308	16.7572796185513	STR length
C10E2.5	C10E2.5.2	STR_30355	13.7208270644049	STR length
C10E2.5	C10E2.5.2	STR_30360	8.77933446578955	STR length
C10E2.5	C10E2.5.2	STR_30377	11.3387204106652	STR length
C10E2.5	C10E2.5.2	STR_30398	6.92678681048968	STR length
C10E2.5	C10E2.5.2	STR_30419	8.02557120428321	STR length
C10E2.5	C10E2.5.2	STR_30441	7.61759765549818	STR length
C10G11.6	C10G11.6b.1	STR_25066	8.3155958366944	STR length
nhr-28	C11G6.4a.2	STR_25066	7.08573736702004	STR length
C11H1.7	C11H1.7a.1	STR_5233	7.52773976612108	STR length
hsp-70	C12C8.1.1	STR_12915	8.1845987292783	STR length
hsp-70	C12C8.1.1	STR_17754	9.16671639702801	STR length
hsp-70	C12C8.1.1	STR_22478	9.08791794316412	STR length
hsp-70	C12C8.1.1	STR_23050	14.0761527655819	STR length
hsp-70	C12C8.1.1	STR_23325	9.07647267687802	STR length
hsp-70	C12C8.1.1	STR_23564	7.52908476187427	STR length
hsp-70	C12C8.1.1	STR_23892	12.8076240269242	STR length
hsp-70	C12C8.1.1	STR_23910	10.9477978965046	STR length
hsp-70	C12C8.1.1	STR_23955	8.9558804830235	STR length
hsp-70	C12C8.1.1	STR_24022	9.31396998373795	STR length
hsp-70	C12C8.1.1	STR_27447	7.40021576053658	STR length
hsp-70	C12C8.1.1	STR_27597	10.4666163315553	STR length
hsp-70	C12C8.1.1	STR_27627	7.23564750950666	STR length
hsp-70	C12C8.1.1	STR_27676	9.44675037766144	STR length
hsp-70	C12C8.1.1	STR_27688	7.98555733246376	STR length
hsp-70	C12C8.1.1	STR_27707	8.15781436983655	STR length
hsp-70	C12C8.1.1	STR_27886	10.6031255822727	STR length
hsp-70	C12C8.1.1	STR_27916	8.8608468796297	STR length
hsp-70	C12C8.1.1	STR_27945	10.137129740089	STR length
hsp-70	C12C8.1.1	STR_27947	14.2109600790896	STR length
hsp-70	C12C8.1.1	STR_27975	8.33078979184564	STR length
hsp-70	C12C8.1.1	STR_27995	10.2764015103582	STR length
hsp-70	C12C8.1.1	STR_27996	7.44864509423624	STR length
hsp-70	C12C8.1.1	STR_28077	7.03573951487275	STR length
hsp-70	C12C8.1.1	STR_28106	7.52935193725259	STR length
hsp-70	C12C8.1.1	STR_28147	6.90410648682876	STR length
hsp-70	C12C8.1.1	STR_28151	6.87554189732417	STR length
hsp-70	C12C8.1.1	STR_28189	7.32430899638304	STR length
hsp-70	C12C8.1.1	STR_28279	7.0533127903646	STR length
mrps-22	C14A4.14.1	STR_8233	8.62825823616524	STR length
mrps-22	C14A4.14.1	STR_8244	9.67656854553549	STR length
mrps-22	C14A4.14.1	STR_8269	7.08514073924778	STR length
algn-9	C14A4.3.2	STR_9389	7.06750058717553	STR length
C14A4.9	C14A4.9.1	STR_20924	7.17627610882525	STR length
C14A4.9	C14A4.9.1	STR_21039	7.58514579106299	STR length
pqn-13	C14C11.8b.1	STR_24917	8.40058798928999	STR length
C14C6.8	C14C6.8.1	STR_10490	6.93247450362897	STR length
C14C6.8	C14C6.8.1	STR_10503	9.14574218807491	STR length
C14C6.8	C14C6.8.1	STR_10606	8.25776418583895	STR length
got-2.2	C14F11.1.2	STR_29058	6.87714982229994	STR length
got-2.2	C14F11.1.2	STR_29149	9.41817592599152	STR length
got-2.2	C14F11.1.2	STR_29171	7.33665456246621	STR length
got-2.2	C14F11.1.2	STR_29228	9.38303627321124	STR length
got-2.2	C14F11.1.2	STR_29307	11.781026659525	STR length
got-2.2	C14F11.1.2	STR_29309	9.37819706559634	STR length
got-2.2	C14F11.1.2	STR_29341	7.85573806690273	STR length
got-2.2	C14F11.1.2	STR_29351	9.64442277427409	STR length
got-2.2	C14F11.1.2	STR_29398	10.8177044304333	STR length
got-2.2	C14F11.1.2	STR_29406	9.33505490435383	STR length
got-2.2	C14F11.1.2	STR_29413	9.89805825490192	STR length
got-2.2	C14F11.1.2	STR_29449	10.0741756546426	STR length
got-2.2	C14F11.1.2	STR_29460	14.409330257842	STR length
got-2.2	C14F11.1.2	STR_29465	10.1268577804184	STR length
got-2.2	C14F11.1.2	STR_29520	8.59055980437079	STR length
got-2.2	C14F11.1.2	STR_29612	9.23431843696483	STR length
got-2.2	C14F11.1.2	STR_29637	7.76277181423128	STR length
got-2.2	C14F11.1.2	STR_29644	7.29378825320127	STR length
got-2.2	C14F11.1.2	STR_29645	8.45089846002429	STR length
got-2.2	C14F11.1.2	STR_29651	10.2248281497191	STR length
C14F11.6	C14F11.6.1	STR_20924	8.0027646915426	STR length
tnt-3	C14F5.3c.2	STR_24190	10.9460212734525	STR length
tnt-3	C14F5.3c.2	STR_24349	9.26382872166081	STR length
tnt-3	C14F5.3c.2	STR_24622	6.92049819922087	STR length
tnt-3	C14F5.3c.2	STR_24850	10.4395254802688	STR length
tnt-3	C14F5.3c.2	STR_25088	8.12252085499539	STR length
tnt-3	C14F5.3c.2	STR_25134	8.31669465537497	STR length
tnt-3	C14F5.3c.2	STR_25143	7.25405690448092	STR length
tnt-3	C14F5.3c.2	STR_25168	7.7370287679622	STR length
tnt-3	C14F5.3c.2	STR_25250	8.68344735588566	STR length
tnt-3	C14F5.3c.2	STR_25367	8.67242305698869	STR length
tnt-3	C14F5.3c.2	STR_25429	6.99380910015426	STR length
tnt-3	C14F5.3c.2	STR_25869	7.1129859491798	STR length
tnt-3	C14F5.3c.2	STR_26740	9.6685427105423	STR length
tnt-3	C14F5.3c.2	STR_26842	8.08740723697213	STR length
tnt-3	C14F5.3c.2	STR_4840	7.0931539817256	STR length
tnt-3	C14F5.3c.2	STR_4897	7.54117591209821	STR length
tnt-3	C14F5.3c.2	STR_4989	9.29393819146888	STR length
tnt-3	C14F5.3c.2	STR_5296	9.94874453301664	STR length
tnt-3	C14F5.3c.2	STR_5426	7.2101513656281	STR length
tnt-3	C14F5.3c.2	STR_5603	10.5842507537991	STR length
nnt-1	C15H9.1.1	STR_29802	7.50520790280803	STR length
nnt-1	C15H9.1.1	STR_29829	7.54252619856896	STR length
nnt-1	C15H9.1.1	STR_29832	7.64248323565102	STR length
nnt-1	C15H9.1.1	STR_29837	8.05171521018354	STR length
nnt-1	C15H9.1.1	STR_29855	7.37419991866187	STR length
nnt-1	C15H9.1.1	STR_29911	8.33472164410525	STR length
